id,device_id,job_id,name,status,timestamp,location
4585,1,729,,Characterization: Filtering compound for Filtration_23-07-24_12-47 in position SPE3,2023-07-24 12:47:12.915192,uoft
4586,1,729,,Characterization: Filtering done for Filtration_23-07-24_12-47,2023-07-24 12:47:12.915192,uoft
