2/20/2021 11:11:13 PM -05:00,run_optical_18,product_18,0.104
2/20/2021 11:22:47 PM -05:00,run_20,BHT,0.081
2/20/2021 11:22:47 PM -05:00,run_20,product_20,0.092
2/20/2021 11:33:27 PM -05:00,run_optical_20,product_20,0.100
2/20/2021 11:45:04 PM -05:00,run_21,product_21,0.101
2/20/2021 11:55:35 PM -05:00,run_optical_21,product_21,0.099
2/21/2021 12:07:12 AM -05:00,run_22,core_22,0.064
2/21/2021 12:07:12 AM -05:00,run_22,BHT,0.086
2/21/2021 12:07:12 AM -05:00,run_22,product_22,0.101
2/21/2021 12:07:12 AM -05:00,run_22,product_22,0.084
2/21/2021 12:18:03 AM -05:00,run_optical_22,core_22,0.055
2/21/2021 12:18:03 AM -05:00,run_optical_22,product_22,0.102
2/21/2021 12:18:03 AM -05:00,run_optical_22,product_22,0.085
2/21/2021 8:04:48 PM -05:00,run_23,product_23,0.093
2/21/2021 8:15:28 PM -05:00,run_optical_23,product_23,0.085
2/21/2021 8:27:08 PM -05:00,run_24,core_24,0.115
2/21/2021 8:27:08 PM -05:00,run_24,BHT,0.087
2/21/2021 8:27:08 PM -05:00,run_24,product_24,0.087
2/21/2021 8:40:20 PM -05:00,run_optical_24,core_24,0.104
2/21/2021 8:40:20 PM -05:00,run_optical_24,BHT,0.072
2/21/2021 8:40:20 PM -05:00,run_optical_24,product_24,0.101
2/21/2021 8:40:20 PM -05:00,run_optical_24,product_24,0.058
2/21/2021 8:52:10 PM -05:00,run_25,BHT,0.093
2/21/2021 8:52:10 PM -05:00,run_25,product_25,0.104
2/21/2021 9:02:48 PM -05:00,run_optical_25,BHT,0.087
2/21/2021 9:02:48 PM -05:00,run_optical_25,product_25,0.088
2/21/2021 9:14:38 PM -05:00,run_26,core_26,0.072
2/21/2021 9:14:38 PM -05:00,run_26,BHT,0.082
2/21/2021 9:14:38 PM -05:00,run_26,product_26,0.092
2/21/2021 9:14:38 PM -05:00,run_26,product_26,0.098
2/21/2021 9:14:38 PM -05:00,run_26,product_26,0.094
2/21/2021 9:31:27 PM -05:00,run_optical_26,core_26,0.107
2/21/2021 9:31:27 PM -05:00,run_optical_26,BHT,0.078
2/21/2021 9:31:27 PM -05:00,run_optical_26,product_26,0.094
2/21/2021 9:31:27 PM -05:00,run_optical_26,product_26,0.104
2/21/2021 9:31:27 PM -05:00,run_optical_26,product_26,0.099
2/21/2021 9:44:04 PM -05:00,run_28,BHT,0.082
2/21/2021 10:01:10 PM -05:00,run_29,BHT,0.097
2/21/2021 10:17:39 PM -05:00,run_30,BHT,0.066
2/21/2021 11:07:01 PM -05:00,run_33,BHT,0.071
2/21/2021 11:23:28 PM -05:00,run_35,BHT,0.095
2/21/2021 11:40:01 PM -05:00,run_36,BHT,0.114
2/21/2021 11:40:01 PM -05:00,run_36,BHT,0.070
2/22/2021 12:12:27 AM -05:00,run_39,BHT,0.086
2/22/2021 12:29:00 AM -05:00,run_40,product_40,0.083
2/22/2021 12:29:00 AM -05:00,run_40,product_40,0.090
2/22/2021 12:44:53 AM -05:00,run_optical_40,product_40,0.089
2/22/2021 12:44:53 AM -05:00,run_optical_40,product_40,0.092
2/22/2021 1:13:08 AM -05:00,run_44,BHT,0.083
2/22/2021 1:29:39 AM -05:00,run_45,BHT,0.095
2/22/2021 1:46:20 AM -05:00,run_46,BHT,0.100
2/22/2021 1:46:20 AM -05:00,run_46,product_46,0.084
2/22/2021 1:57:17 AM -05:00,run_optical_46,BHT,0.105
2/22/2021 1:57:17 AM -05:00,run_optical_46,product_46,0.083
2/22/2021 2:09:05 AM -05:00,run_47,core_47,0.069
2/22/2021 2:09:05 AM -05:00,run_47,BHT,0.114
2/26/2021 7:30:59 PM -05:00,check_5,core_5,0.085
2/26/2021 7:36:59 PM -05:00,check_6,core_6,0.100
2/26/2021 7:43:04 PM -05:00,check_7,core_7,0.088
2/26/2021 7:49:52 PM -05:00,check_8,core_8,0.075
2/26/2021 7:56:36 PM -05:00,check_9,core_9,0.081
2/26/2021 8:02:18 PM -05:00,check_11,core_11,0.100
2/26/2021 8:02:18 PM -05:00,check_11,core_39,0.100
2/26/2021 8:07:58 PM -05:00,check_12,core_12,0.099
2/26/2021 8:13:37 PM -05:00,check_13,core_13,0.061
2/26/2021 8:19:22 PM -05:00,check_14,core_14,0.073
2/26/2021 8:25:02 PM -05:00,check_15,core_15,0.068
2/26/2021 8:30:42 PM -05:00,check_16,core_16,0.112
2/26/2021 8:42:05 PM -05:00,check_18,core_18,0.065
2/26/2021 9:12:08 PM -05:00,check_24,core_24,0.055
2/26/2021 9:18:10 PM -05:00,check_25,core_25,0.081
2/26/2021 9:18:10 PM -05:00,check_25,core_37,0.052
2/26/2021 9:24:07 PM -05:00,check_26,core_26,0.064
2/26/2021 9:24:07 PM -05:00,check_26,core_13,0.073
2/26/2021 9:42:58 PM -05:00,check_30,core_30,0.062
2/26/2021 9:48:55 PM -05:00,check_31,core_31,0.072
2/26/2021 10:06:36 PM -05:00,check_35,core_35,0.059
2/26/2021 10:19:15 PM -05:00,check_37,core_37,0.038
2/26/2021 10:25:00 PM -05:00,check_39,core_11,0.086
2/26/2021 10:25:00 PM -05:00,check_39,core_39,0.086
4/27/2021 9:29:21 PM -04:00,test,BHT,0.087
4/27/2021 9:29:21 PM -04:00,test,DSB,0.090
4/27/2021 9:41:03 PM -04:00,test_optical,BHT,0.075
4/27/2021 9:41:03 PM -04:00,test_optical,DSB,0.102
5/2/2021 12:13:33 AM -04:00,run_1,BHT,0.085
5/2/2021 12:13:33 AM -04:00,run_1,core_1,0.086
5/2/2021 12:13:33 AM -04:00,run_1,core_1,0.063
5/2/2021 12:13:33 AM -04:00,run_1,product_1,0.100
5/2/2021 12:13:33 AM -04:00,run_1,product_1,0.055
5/2/2021 12:24:09 AM -04:00,run_optical_1,BHT,0.076
5/2/2021 12:24:09 AM -04:00,run_optical_1,core_1,0.110
5/2/2021 12:24:09 AM -04:00,run_optical_1,core_1,0.074
5/2/2021 12:24:09 AM -04:00,run_optical_1,product_1,0.086
5/2/2021 12:24:09 AM -04:00,run_optical_1,product_1,0.096
5/2/2021 12:37:45 AM -04:00,run_2,BHT,0.114
5/2/2021 12:37:45 AM -04:00,run_2,BHT,0.071
5/2/2021 12:37:45 AM -04:00,run_2,product_2,0.100
5/2/2021 12:48:23 AM -04:00,run_optical_2,product_2,0.102
5/2/2021 1:01:54 AM -04:00,run_3,BHT,0.067
5/2/2021 1:01:54 AM -04:00,run_3,product_3,0.105
5/2/2021 1:12:24 AM -04:00,run_optical_3,BHT,0.070
5/2/2021 1:12:24 AM -04:00,run_optical_3,product_3,0.097
5/2/2021 1:26:04 AM -04:00,run_4,BHT,0.096
5/2/2021 1:26:04 AM -04:00,run_4,product_4,0.090
5/2/2021 1:42:09 AM -04:00,run_optical_4,BHT,0.060
5/2/2021 1:42:09 AM -04:00,run_optical_4,product_4,0.095
5/2/2021 1:56:00 AM -04:00,run_5,core_5,0.092
5/2/2021 1:56:00 AM -04:00,run_5,product_5,0.066
5/2/2021 2:06:30 AM -04:00,run_optical_5,core_5,0.092
5/2/2021 2:06:30 AM -04:00,run_optical_5,product_5,0.070
